"scenario","year","variable","value","units","version"
"ssp126",2077,"NPP",61.9138563689701,"Pg C/yr",3.1.1
"ssp126",2078,"NPP",61.8658411684977,"Pg C/yr",3.1.1
"ssp126",2079,"NPP",61.8145749972118,"Pg C/yr",3.1.1
"ssp126",2080,"NPP",61.7600724037606,"Pg C/yr",3.1.1
"ssp126",2081,"NPP",61.7023426518563,"Pg C/yr",3.1.1
"ssp126",2082,"NPP",61.6413948354682,"Pg C/yr",3.1.1
"ssp126",2083,"NPP",61.5791032051352,"Pg C/yr",3.1.1
"ssp126",2084,"NPP",61.515365856895,"Pg C/yr",3.1.1
"ssp126",2085,"NPP",61.4501649865852,"Pg C/yr",3.1.1
"ssp126",2086,"NPP",61.3834717821647,"Pg C/yr",3.1.1
"ssp126",2087,"NPP",61.3153213955285,"Pg C/yr",3.1.1
"ssp126",2088,"NPP",61.2458590045417,"Pg C/yr",3.1.1
"ssp126",2089,"NPP",61.1750175476769,"Pg C/yr",3.1.1
"ssp126",2090,"NPP",61.1027259240516,"Pg C/yr",3.1.1
"ssp126",2091,"NPP",61.0289442364834,"Pg C/yr",3.1.1
"ssp126",2092,"NPP",60.9536292263912,"Pg C/yr",3.1.1
"ssp126",2093,"NPP",60.8815186642152,"Pg C/yr",3.1.1
"ssp126",2094,"NPP",60.8123355432282,"Pg C/yr",3.1.1
"ssp126",2095,"NPP",60.7459922592502,"Pg C/yr",3.1.1
"ssp126",2096,"NPP",60.6823673938412,"Pg C/yr",3.1.1
"ssp126",2097,"NPP",60.621363384767,"Pg C/yr",3.1.1
"ssp126",2098,"NPP",60.5628886319712,"Pg C/yr",3.1.1
"ssp126",2099,"NPP",60.5068602813501,"Pg C/yr",3.1.1
"ssp126",2100,"NPP",60.4531977376829,"Pg C/yr",3.1.1
"ssp126",1750,"pH",8.22065309199766,"pH",3.1.1
"ssp126",1751,"pH",8.22062479092297,"pH",3.1.1
"ssp126",1752,"pH",8.22059209010015,"pH",3.1.1
"ssp126",1753,"pH",8.22055437246429,"pH",3.1.1
"ssp126",1754,"pH",8.22051988324464,"pH",3.1.1
"ssp126",1755,"pH",8.22049337270131,"pH",3.1.1
"ssp126",1756,"pH",8.22048013719304,"pH",3.1.1
"ssp126",1757,"pH",8.2206029695344,"pH",3.1.1
"ssp126",1758,"pH",8.22069632371768,"pH",3.1.1
"ssp126",1759,"pH",8.22060520048087,"pH",3.1.1
"ssp126",1760,"pH",8.22049604524401,"pH",3.1.1
"ssp126",1761,"pH",8.22042357153732,"pH",3.1.1
"ssp126",1762,"pH",8.22037620399629,"pH",3.1.1
"ssp126",1763,"pH",8.22088365941008,"pH",3.1.1
"ssp126",1764,"pH",8.22144702227124,"pH",3.1.1
"ssp126",1765,"pH",8.22128251886563,"pH",3.1.1
"ssp126",1766,"pH",8.22091405099925,"pH",3.1.1
"ssp126",1767,"pH",8.22086832431315,"pH",3.1.1
"ssp126",1768,"pH",8.22105754457679,"pH",3.1.1
"ssp126",1769,"pH",8.22103189713642,"pH",3.1.1
"ssp126",1770,"pH",8.22082612199847,"pH",3.1.1
"ssp126",1771,"pH",8.22074404362564,"pH",3.1.1
"ssp126",1772,"pH",8.22073172921969,"pH",3.1.1
"ssp126",1773,"pH",8.2206497902043,"pH",3.1.1
"ssp126",1774,"pH",8.22055848166901,"pH",3.1.1
"ssp126",1775,"pH",8.22049978062885,"pH",3.1.1
"ssp126",1776,"pH",8.22045664353673,"pH",3.1.1
"ssp126",1777,"pH",8.22041177330689,"pH",3.1.1
"ssp126",1778,"pH",8.22037113843498,"pH",3.1.1
"ssp126",1779,"pH",8.22033433106991,"pH",3.1.1
"ssp126",1780,"pH",8.22029307231429,"pH",3.1.1
"ssp126",1781,"pH",8.22025175679095,"pH",3.1.1
"ssp126",1782,"pH",8.2202090985676,"pH",3.1.1
"ssp126",1783,"pH",8.22016081503836,"pH",3.1.1
"ssp126",1784,"pH",8.22119119382246,"pH",3.1.1
"ssp126",1785,"pH",8.22378068573744,"pH",3.1.1
"ssp126",1786,"pH",8.22417538705657,"pH",3.1.1
"ssp126",1787,"pH",8.2232771780919,"pH",3.1.1
"ssp126",1788,"pH",8.22239645123447,"pH",3.1.1
"ssp126",1789,"pH",8.22179987491651,"pH",3.1.1
"ssp126",1790,"pH",8.22144948200829,"pH",3.1.1
"ssp126",1791,"pH",8.22125794813018,"pH",3.1.1
"ssp126",1792,"pH",8.2211451786058,"pH",3.1.1
"ssp126",1793,"pH",8.22106081384465,"pH",3.1.1
"ssp126",1794,"pH",8.22098634467864,"pH",3.1.1
"ssp126",1795,"pH",8.22091777709611,"pH",3.1.1
"ssp126",1796,"pH",8.22084315885929,"pH",3.1.1
"ssp126",1797,"pH",8.22081907901277,"pH",3.1.1
"ssp126",1798,"pH",8.22087251144422,"pH",3.1.1
"ssp126",1799,"pH",8.22085343715192,"pH",3.1.1
"ssp126",1800,"pH",8.22071166636489,"pH",3.1.1
"ssp126",1801,"pH",8.22054850439901,"pH",3.1.1
"ssp126",1802,"pH",8.22040573232813,"pH",3.1.1
"ssp126",1803,"pH",8.22028096184763,"pH",3.1.1
"ssp126",1804,"pH",8.22016647356462,"pH",3.1.1
"ssp126",1805,"pH",8.2200537615606,"pH",3.1.1
"ssp126",1806,"pH",8.21995929991811,"pH",3.1.1
"ssp126",1807,"pH",8.21986460332713,"pH",3.1.1
"ssp126",1808,"pH",8.21976001373761,"pH",3.1.1
"ssp126",1809,"pH",8.21966569778562,"pH",3.1.1
"ssp126",1810,"pH",8.2217094198514,"pH",3.1.1
"ssp126",1811,"pH",8.22303802245799,"pH",3.1.1
"ssp126",1812,"pH",8.22293595763539,"pH",3.1.1
"ssp126",1813,"pH",8.22194408630246,"pH",3.1.1
"ssp126",1814,"pH",8.22115033359874,"pH",3.1.1
"ssp126",1815,"pH",8.22066088683494,"pH",3.1.1
"ssp126",1816,"pH",8.22201430987007,"pH",3.1.1
"ssp126",1817,"pH",8.22480317207438,"pH",3.1.1
"ssp126",1818,"pH",8.22544698433871,"pH",3.1.1
"ssp126",1819,"pH",8.22409344211628,"pH",3.1.1
"ssp126",1820,"pH",8.22284307240936,"pH",3.1.1
"ssp126",1821,"pH",8.22203365923127,"pH",3.1.1
"ssp126",1822,"pH",8.2215933548633,"pH",3.1.1
"ssp126",1823,"pH",8.22135507733444,"pH",3.1.1
"ssp126",1824,"pH",8.22132283045781,"pH",3.1.1
"ssp126",1825,"pH",8.22127087524942,"pH",3.1.1
"ssp126",1826,"pH",8.22098692412648,"pH",3.1.1
"ssp126",1827,"pH",8.22066737596795,"pH",3.1.1
"ssp126",1828,"pH",8.22037354049256,"pH",3.1.1
"ssp126",1829,"pH",8.22011077191061,"pH",3.1.1
"ssp126",1830,"pH",8.21986035614071,"pH",3.1.1
"ssp126",1831,"pH",8.21961012143029,"pH",3.1.1
"ssp126",1832,"pH",8.22049301924156,"pH",3.1.1
"ssp126",1833,"pH",8.22162081522481,"pH",3.1.1
"ssp126",1834,"pH",8.22128712577894,"pH",3.1.1
"ssp126",1835,"pH",8.2204154558331,"pH",3.1.1
"ssp126",1836,"pH",8.22051968289952,"pH",3.1.1
"ssp126",1837,"pH",8.22100567691691,"pH",3.1.1
"ssp126",1838,"pH",8.22055720734822,"pH",3.1.1
"ssp126",1839,"pH",8.2197855985287,"pH",3.1.1
"ssp126",1840,"pH",8.21915194270274,"pH",3.1.1
"ssp126",1841,"pH",8.21867821294062,"pH",3.1.1
"ssp126",1842,"pH",8.21830524226507,"pH",3.1.1
"ssp126",1843,"pH",8.21798023746421,"pH",3.1.1
"ssp126",1844,"pH",8.21767042382775,"pH",3.1.1
"ssp126",1845,"pH",8.21736244619762,"pH",3.1.1
"ssp126",1846,"pH",8.21705806207166,"pH",3.1.1
"ssp126",1847,"pH",8.21683544973715,"pH",3.1.1
"ssp126",1848,"pH",8.21662591950628,"pH",3.1.1
"ssp126",1849,"pH",8.2163091845462,"pH",3.1.1
"ssp126",1850,"pH",8.21594764972024,"pH",3.1.1
"ssp126",1851,"pH",8.21559112429563,"pH",3.1.1
"ssp126",1852,"pH",8.21524450263295,"pH",3.1.1
"ssp126",1853,"pH",8.21495341755618,"pH",3.1.1
"ssp126",1854,"pH",8.21469038433108,"pH",3.1.1
"ssp126",1855,"pH",8.21449605278231,"pH",3.1.1
"ssp126",1856,"pH",8.2141937781115,"pH",3.1.1
"ssp126",1857,"pH",8.21382556948955,"pH",3.1.1
"ssp126",1858,"pH",8.21358137281572,"pH",3.1.1
"ssp126",1859,"pH",8.21333744358042,"pH",3.1.1
"ssp126",1860,"pH",8.21298182719465,"pH",3.1.1
"ssp126",1861,"pH",8.21263151482201,"pH",3.1.1
"ssp126",1862,"pH",8.21234233772048,"pH",3.1.1
"ssp126",1863,"pH",8.21245764723477,"pH",3.1.1
"ssp126",1864,"pH",8.21256908942912,"pH",3.1.1
"ssp126",1865,"pH",8.21218525297553,"pH",3.1.1
"ssp126",1866,"pH",8.21172170654075,"pH",3.1.1
"ssp126",1867,"pH",8.21134118335359,"pH",3.1.1
"ssp126",1868,"pH",8.211034725895,"pH",3.1.1
"ssp126",1869,"pH",8.21077770079411,"pH",3.1.1
"ssp126",1870,"pH",8.21053944540089,"pH",3.1.1
"ssp126",1871,"pH",8.21030932854613,"pH",3.1.1
"ssp126",1872,"pH",8.21008209151038,"pH",3.1.1
"ssp126",1873,"pH",8.20990420298049,"pH",3.1.1
"ssp126",1874,"pH",8.20981395593554,"pH",3.1.1
"ssp126",1875,"pH",8.20965664039922,"pH",3.1.1
"ssp126",1876,"pH",8.20936386548221,"pH",3.1.1
"ssp126",1877,"pH",8.20908192413436,"pH",3.1.1
"ssp126",1878,"pH",8.2087973424437,"pH",3.1.1
"ssp126",1879,"pH",8.20851055182639,"pH",3.1.1
"ssp126",1880,"pH",8.2082502353826,"pH",3.1.1
"ssp126",1881,"pH",8.20803396420545,"pH",3.1.1
"ssp126",1882,"pH",8.20783256696249,"pH",3.1.1
"ssp126",1883,"pH",8.2075863829313,"pH",3.1.1
"ssp126",1884,"pH",8.20762900800202,"pH",3.1.1
"ssp126",1885,"pH",8.20871209728764,"pH",3.1.1
"ssp126",1886,"pH",8.20882945239902,"pH",3.1.1
"ssp126",1887,"pH",8.20815195968737,"pH",3.1.1
"ssp126",1888,"pH",8.20751996539276,"pH",3.1.1
"ssp126",1889,"pH",8.2070791198275,"pH",3.1.1
"ssp126",1890,"pH",8.20669712761066,"pH",3.1.1
"ssp126",1891,"pH",8.2064609233389,"pH",3.1.1
"ssp126",1892,"pH",8.20638741710835,"pH",3.1.1
"ssp126",1893,"pH",8.20623074172613,"pH",3.1.1
"ssp126",1894,"pH",8.20590090069966,"pH",3.1.1
"ssp126",1895,"pH",8.20558392256696,"pH",3.1.1
"ssp126",1896,"pH",8.20531350663206,"pH",3.1.1
"ssp126",1897,"pH",8.20505073841645,"pH",3.1.1
"ssp126",1898,"pH",8.20479172392902,"pH",3.1.1
"ssp126",1899,"pH",8.20453289729205,"pH",3.1.1
"ssp126",1900,"pH",8.2042745838539,"pH",3.1.1
"ssp126",1901,"pH",8.2040108019534,"pH",3.1.1
"ssp126",1902,"pH",8.20372985789396,"pH",3.1.1
"ssp126",1903,"pH",8.20347824376588,"pH",3.1.1
"ssp126",1904,"pH",8.203633702798,"pH",3.1.1
"ssp126",1905,"pH",8.20371037296004,"pH",3.1.1
"ssp126",1906,"pH",8.20338807584563,"pH",3.1.1
"ssp126",1907,"pH",8.20276051270023,"pH",3.1.1
"ssp126",1908,"pH",8.202299274521,"pH",3.1.1
"ssp126",1909,"pH",8.20194367985887,"pH",3.1.1
"ssp126",1910,"pH",8.20149732119507,"pH",3.1.1
"ssp126",1911,"pH",8.20107988680946,"pH",3.1.1
"ssp126",1912,"pH",8.20069310063718,"pH",3.1.1
"ssp126",1913,"pH",8.2005797810061,"pH",3.1.1
"ssp126",1914,"pH",8.20063592458977,"pH",3.1.1
"ssp126",1915,"pH",8.20029677140894,"pH",3.1.1
"ssp126",1916,"pH",8.19968719506447,"pH",3.1.1
"ssp126",1917,"pH",8.19919954408218,"pH",3.1.1
"ssp126",1918,"pH",8.19885008651532,"pH",3.1.1
"ssp126",1919,"pH",8.19854134555204,"pH",3.1.1
"ssp126",1920,"pH",8.19821075764555,"pH",3.1.1
"ssp126",1921,"pH",8.19790403043573,"pH",3.1.1
"ssp126",1922,"pH",8.1976037645621,"pH",3.1.1
"ssp126",1923,"pH",8.1973394285482,"pH",3.1.1
"ssp126",1924,"pH",8.19714954005773,"pH",3.1.1
"ssp126",1925,"pH",8.19685603552998,"pH",3.1.1
"ssp126",1926,"pH",8.1964963196208,"pH",3.1.1
"ssp126",1927,"pH",8.19616080415965,"pH",3.1.1
"ssp126",1928,"pH",8.19584860466893,"pH",3.1.1
"ssp126",1929,"pH",8.19555079090231,"pH",3.1.1
"ssp126",1930,"pH",8.19533351687433,"pH",3.1.1
"ssp126",1931,"pH",8.19501620468304,"pH",3.1.1
"ssp126",1932,"pH",8.19450923087054,"pH",3.1.1
"ssp126",1933,"pH",8.19412772459788,"pH",3.1.1
"ssp126",1934,"pH",8.19381057456597,"pH",3.1.1
"ssp126",1935,"pH",8.19348434755446,"pH",3.1.1
"ssp126",1936,"pH",8.19320287528554,"pH",3.1.1
"ssp126",1937,"pH",8.19294579360592,"pH",3.1.1
"ssp126",1938,"pH",8.19268402832783,"pH",3.1.1
"ssp126",1939,"pH",8.19236105274989,"pH",3.1.1
"ssp126",1940,"pH",8.19202797791158,"pH",3.1.1
"ssp126",1941,"pH",8.19173800066599,"pH",3.1.1
"ssp126",1942,"pH",8.19143210001836,"pH",3.1.1
"ssp126",1943,"pH",8.19110715699998,"pH",3.1.1
"ssp126",1944,"pH",8.19077188385389,"pH",3.1.1
"ssp126",1945,"pH",8.19041366383076,"pH",3.1.1
"ssp126",1946,"pH",8.19001191229262,"pH",3.1.1
"ssp126",1947,"pH",8.18962209847654,"pH",3.1.1
"ssp126",1948,"pH",8.18931410041272,"pH",3.1.1
"ssp126",1949,"pH",8.18899511105423,"pH",3.1.1
"ssp126",1950,"pH",8.18861407262132,"pH",3.1.1
"ssp126",1951,"pH",8.18822648091516,"pH",3.1.1
"ssp126",1952,"pH",8.18782810717144,"pH",3.1.1
"ssp126",1953,"pH",8.18733749291636,"pH",3.1.1
"ssp126",1954,"pH",8.18677560191504,"pH",3.1.1
"ssp126",1955,"pH",8.18618447297337,"pH",3.1.1
"ssp126",1956,"pH",8.18558721966713,"pH",3.1.1
"ssp126",1957,"pH",8.18498629430546,"pH",3.1.1
"ssp126",1958,"pH",8.1843345075283,"pH",3.1.1
"ssp126",1959,"pH",8.18359818568576,"pH",3.1.1
"ssp126",1960,"pH",8.18281079933705,"pH",3.1.1
"ssp126",1961,"pH",8.18201101757772,"pH",3.1.1
"ssp126",1962,"pH",8.18125174022465,"pH",3.1.1
"ssp126",1963,"pH",8.18057521034178,"pH",3.1.1
"ssp126",1964,"pH",8.18032158886916,"pH",3.1.1
"ssp126",1965,"pH",8.18004739458388,"pH",3.1.1
"ssp126",1966,"pH",8.17912454584765,"pH",3.1.1
"ssp126",1967,"pH",8.17778388028542,"pH",3.1.1
"ssp126",1968,"pH",8.1765697193863,"pH",3.1.1
"ssp126",1969,"pH",8.17556438871651,"pH",3.1.1
"ssp126",1970,"pH",8.17445656916931,"pH",3.1.1
"ssp126",1971,"pH",8.17334052585448,"pH",3.1.1
"ssp126",1972,"pH",8.17227420652878,"pH",3.1.1
"ssp126",1973,"pH",8.17114706278689,"pH",3.1.1
"ssp126",1974,"pH",8.16988168995226,"pH",3.1.1
"ssp126",1975,"pH",8.16858237826528,"pH",3.1.1
"ssp126",1976,"pH",8.16747676803292,"pH",3.1.1
"ssp126",1977,"pH",8.16633219871366,"pH",3.1.1
"ssp126",1978,"pH",8.16494992714785,"pH",3.1.1
"ssp126",1979,"pH",8.16353641791469,"pH",3.1.1
"ssp126",1980,"pH",8.16214943648638,"pH",3.1.1
"ssp126",1981,"pH",8.16079041396941,"pH",3.1.1
"ssp126",1982,"pH",8.15944602002637,"pH",3.1.1
"ssp126",1983,"pH",8.15828119357965,"pH",3.1.1
"ssp126",1984,"pH",8.15748600258167,"pH",3.1.1
"ssp126",1985,"pH",8.15640964385002,"pH",3.1.1
"ssp126",1986,"pH",8.15482966494455,"pH",3.1.1
"ssp126",1987,"pH",8.15331784461003,"pH",3.1.1
"ssp126",1988,"pH",8.15191610935116,"pH",3.1.1
"ssp126",1989,"pH",8.15050521114609,"pH",3.1.1
"ssp126",1990,"pH",8.14906027111628,"pH",3.1.1
"ssp126",1991,"pH",8.14761430581213,"pH",3.1.1
"ssp126",1992,"pH",8.1465765689468,"pH",3.1.1
"ssp126",1993,"pH",8.14635689584861,"pH",3.1.1
"ssp126",1994,"pH",8.14464974597078,"pH",3.1.1
"ssp126",1995,"pH",8.14284483432088,"pH",3.1.1
"ssp126",1996,"pH",8.14103349094691,"pH",3.1.1
"ssp126",1997,"pH",8.1392078712515,"pH",3.1.1
"ssp126",1998,"pH",8.13772885630268,"pH",3.1.1
"ssp126",1999,"pH",8.13620873031332,"pH",3.1.1
"ssp126",2000,"pH",8.13465564143613,"pH",3.1.1
"ssp126",2001,"pH",8.13309872005091,"pH",3.1.1
"ssp126",2002,"pH",8.13157905907273,"pH",3.1.1
"ssp126",2003,"pH",8.1301162136146,"pH",3.1.1
"ssp126",2004,"pH",8.12864861661278,"pH",3.1.1
"ssp126",2005,"pH",8.12709177897323,"pH",3.1.1
"ssp126",2006,"pH",8.12541274417448,"pH",3.1.1
"ssp126",2007,"pH",8.12365443424245,"pH",3.1.1
"ssp126",2008,"pH",8.12177668433004,"pH",3.1.1
"ssp126",2009,"pH",8.11980586503456,"pH",3.1.1
"ssp126",2010,"pH",8.11785864748791,"pH",3.1.1
"ssp126",2011,"pH",8.11592144455331,"pH",3.1.1
"ssp126",2012,"pH",8.11390918897216,"pH",3.1.1
"ssp126",2013,"pH",8.11182477211234,"pH",3.1.1
"ssp126",2014,"pH",8.10965332999072,"pH",3.1.1
"ssp126",2015,"pH",8.10742955839611,"pH",3.1.1
"ssp126",2016,"pH",8.1051484120298,"pH",3.1.1
"ssp126",2017,"pH",8.10332700181761,"pH",3.1.1
"ssp126",2018,"pH",8.10049588476941,"pH",3.1.1
"ssp126",2019,"pH",8.09829092838348,"pH",3.1.1
"ssp126",2020,"pH",8.09607086503246,"pH",3.1.1
"ssp126",2021,"pH",8.09384469152759,"pH",3.1.1
"ssp126",2022,"pH",8.0916345339786,"pH",3.1.1
"ssp126",2023,"pH",8.08947487041119,"pH",3.1.1
"ssp126",2024,"pH",8.08737481479311,"pH",3.1.1
"ssp126",2025,"pH",8.08533799925566,"pH",3.1.1
"ssp126",2026,"pH",8.08336051265688,"pH",3.1.1
"ssp126",2027,"pH",8.08144038199407,"pH",3.1.1
"ssp126",2028,"pH",8.07958153546143,"pH",3.1.1
"ssp126",2029,"pH",8.07778492078626,"pH",3.1.1
"ssp126",2030,"pH",8.07605050707841,"pH",3.1.1
"ssp126",2031,"pH",8.07437793958608,"pH",3.1.1
"ssp126",2032,"pH",8.07277602002784,"pH",3.1.1
"ssp126",2033,"pH",8.07125969184586,"pH",3.1.1
"ssp126",2034,"pH",8.06982886423155,"pH",3.1.1
"ssp126",2035,"pH",8.06848081563183,"pH",3.1.1
"ssp126",2036,"pH",8.06721320963204,"pH",3.1.1
"ssp126",2037,"pH",8.06602434419464,"pH",3.1.1
"ssp126",2038,"pH",8.06517757858234,"pH",3.1.1
"ssp126",2039,"pH",8.06410503530488,"pH",3.1.1
"ssp126",2040,"pH",8.06311603516103,"pH",3.1.1
"ssp126",2041,"pH",8.06220663383117,"pH",3.1.1
"ssp126",2042,"pH",8.06137159023133,"pH",3.1.1
"ssp126",2043,"pH",8.06061020838788,"pH",3.1.1
"ssp126",2044,"pH",8.05991875788347,"pH",3.1.1
"ssp126",2045,"pH",8.05929552219018,"pH",3.1.1
"ssp126",2046,"pH",8.05873922282797,"pH",3.1.1
"ssp126",2047,"pH",8.0582487125705,"pH",3.1.1
"ssp126",2048,"pH",8.05782288336717,"pH",3.1.1
"ssp126",2049,"pH",8.05746063323811,"pH",3.1.1
"ssp126",2050,"pH",8.05716080165287,"pH",3.1.1
"ssp126",2051,"pH",8.05692232382772,"pH",3.1.1
"ssp126",2052,"pH",8.0567438221275,"pH",3.1.1
"ssp126",2053,"pH",8.05661895031848,"pH",3.1.1
"ssp126",2054,"pH",8.05654401305384,"pH",3.1.1
"ssp126",2055,"pH",8.05651772462422,"pH",3.1.1
"ssp126",2056,"pH",8.05653916948544,"pH",3.1.1
"ssp126",2057,"pH",8.05660752251007,"pH",3.1.1
"ssp126",2058,"pH",8.05664230148159,"pH",3.1.1
"ssp126",2059,"pH",8.05700359922926,"pH",3.1.1
"ssp126",2060,"pH",8.05717594557821,"pH",3.1.1
"ssp126",2061,"pH",8.05743832623213,"pH",3.1.1
"ssp126",2062,"pH",8.05769438440005,"pH",3.1.1
"ssp126",2063,"pH",8.05800856514412,"pH",3.1.1
"ssp126",2064,"pH",8.05833608748476,"pH",3.1.1
"ssp126",2065,"pH",8.05869836849016,"pH",3.1.1
"ssp126",2066,"pH",8.05908222603376,"pH",3.1.1
"ssp126",2067,"pH",8.05949398294085,"pH",3.1.1
"ssp126",2068,"pH",8.05992985763924,"pH",3.1.1
"ssp126",2069,"pH",8.06039201928371,"pH",3.1.1
"ssp126",2070,"pH",8.06087933599314,"pH",3.1.1
"ssp126",2071,"pH",8.06139242908453,"pH",3.1.1
"ssp126",2072,"pH",8.06193086437913,"pH",3.1.1
"ssp126",2073,"pH",8.06249999992438,"pH",3.1.1
"ssp126",2074,"pH",8.06310957462564,"pH",3.1.1
"ssp126",2075,"pH",8.0637575453382,"pH",3.1.1
"ssp126",2076,"pH",8.06444527644731,"pH",3.1.1
"ssp126",2077,"pH",8.06517150578199,"pH",3.1.1
"ssp126",2078,"pH",8.0659361497058,"pH",3.1.1
"ssp126",2079,"pH",8.06673865037537,"pH",3.1.1
"ssp126",2080,"pH",8.06757877151992,"pH",3.1.1
"ssp126",2081,"pH",8.06845615061937,"pH",3.1.1
"ssp126",2082,"pH",8.06937041278087,"pH",3.1.1
"ssp126",2083,"pH",8.07031295389421,"pH",3.1.1
"ssp126",2084,"pH",8.0712679728958,"pH",3.1.1
"ssp126",2085,"pH",8.07223779682696,"pH",3.1.1
"ssp126",2086,"pH",8.07321999729935,"pH",3.1.1
"ssp126",2087,"pH",8.07421561954457,"pH",3.1.1
"ssp126",2088,"pH",8.07522324637507,"pH",3.1.1
"ssp126",2089,"pH",8.07624233824363,"pH",3.1.1
"ssp126",2090,"pH",8.07727357564732,"pH",3.1.1
"ssp126",2091,"pH",8.07831751183658,"pH",3.1.1
"ssp126",2092,"pH",8.07937361412514,"pH",3.1.1
"ssp126",2093,"pH",8.08042750735954,"pH",3.1.1
"ssp126",2094,"pH",8.08145237272935,"pH",3.1.1
"ssp126",2095,"pH",8.08245265320667,"pH",3.1.1
"ssp126",2096,"pH",8.08342494037567,"pH",3.1.1
"ssp126",2097,"pH",8.08437193196917,"pH",3.1.1
"ssp126",2098,"pH",8.08529392468475,"pH",3.1.1
"ssp126",2099,"pH",8.08619241565044,"pH",3.1.1
"ssp126",2100,"pH",8.08706826857301,"pH",3.1.1
"ssp126",1750,"gmst",0,"degC",3.1.1
"ssp126",1751,"gmst",0.000727620740576738,"degC",3.1.1
"ssp126",1752,"gmst",0.00188377473675805,"degC",3.1.1
"ssp126",1753,"gmst",0.00274828286541014,"degC",3.1.1
"ssp126",1754,"gmst",0.00296323962884343,"degC",3.1.1
"ssp126",1755,"gmst",0.00164640448889916,"degC",3.1.1
"ssp126",1756,"gmst",-0.018503725930961,"degC",3.1.1
"ssp126",1757,"gmst",-0.024582394645925,"degC",3.1.1
"ssp126",1758,"gmst",-0.0205610729586745,"degC",3.1.1
"ssp126",1759,"gmst",-0.0149233999421713,"degC",3.1.1
"ssp126",1760,"gmst",-0.0104772323339094,"degC",3.1.1
"ssp126",1761,"gmst",-0.0066747177375097,"degC",3.1.1
"ssp126",1762,"gmst",-0.0814150784726906,"degC",3.1.1
"ssp126",1763,"gmst",-0.120193486677863,"degC",3.1.1
"ssp126",1764,"gmst",-0.109645994074823,"degC",3.1.1
"ssp126",1765,"gmst",-0.0880090924845268,"degC",3.1.1
"ssp126",1766,"gmst",-0.0970101010279404,"degC",3.1.1
"ssp126",1767,"gmst",-0.11172127737402,"degC",3.1.1
"ssp126",1768,"gmst",-0.101732564187431,"degC",3.1.1
"ssp126",1769,"gmst",-0.0832270676443329,"degC",3.1.1
"ssp126",1770,"gmst",-0.0777896586620888,"degC",3.1.1
"ssp126",1771,"gmst",-0.0698767888220058,"degC",3.1.1
"ssp126",1772,"gmst",-0.0577071025236169,"degC",3.1.1
"ssp126",1773,"gmst",-0.04635931532635,"degC",3.1.1
"ssp126",1774,"gmst",-0.0381613632761698,"degC",3.1.1
"ssp126",1775,"gmst",-0.0311032638099028,"degC",3.1.1
"ssp126",1776,"gmst",-0.0251162055250263,"degC",3.1.1
"ssp126",1777,"gmst",-0.0205780982458108,"degC",3.1.1
"ssp126",1778,"gmst",-0.017144027451284,"degC",3.1.1
"ssp126",1779,"gmst",-0.0138496426030055,"degC",3.1.1
"ssp126",1780,"gmst",-0.0116330980962903,"degC",3.1.1
"ssp126",1781,"gmst",-0.00924822547747533,"degC",3.1.1
"ssp126",1782,"gmst",-0.00702009847285998,"degC",3.1.1
"ssp126",1783,"gmst",-0.159181829740673,"degC",3.1.1
"ssp126",1784,"gmst",-0.447859240774654,"degC",3.1.1
"ssp126",1785,"gmst",-0.489353084289333,"degC",3.1.1
"ssp126",1786,"gmst",-0.428581100899653,"degC",3.1.1
"ssp126",1787,"gmst",-0.351652775905341,"degC",3.1.1
"ssp126",1788,"gmst",-0.283133578085601,"degC",3.1.1
"ssp126",1789,"gmst",-0.228713817045568,"degC",3.1.1
"ssp126",1790,"gmst",-0.18762540516665,"degC",3.1.1
"ssp126",1791,"gmst",-0.155935980839725,"degC",3.1.1
"ssp126",1792,"gmst",-0.131274845993997,"degC",3.1.1
"ssp126",1793,"gmst",-0.11207744698573,"degC",3.1.1
"ssp126",1794,"gmst",-0.0978488258299261,"degC",3.1.1
"ssp126",1795,"gmst",-0.0856955200940211,"degC",3.1.1
"ssp126",1796,"gmst",-0.0863639630466745,"degC",3.1.1
"ssp126",1797,"gmst",-0.0956996885102541,"degC",3.1.1
"ssp126",1798,"gmst",-0.0939131008898304,"degC",3.1.1
"ssp126",1799,"gmst",-0.0836254930725544,"degC",3.1.1
"ssp126",1800,"gmst",-0.0726918396137263,"degC",3.1.1
"ssp126",1801,"gmst",-0.0627633641572628,"degC",3.1.1
"ssp126",1802,"gmst",-0.054644224772182,"degC",3.1.1
"ssp126",1803,"gmst",-0.0474855010537571,"degC",3.1.1
"ssp126",1804,"gmst",-0.0410221736529734,"degC",3.1.1
"ssp126",1805,"gmst",-0.0362593669391125,"degC",3.1.1
"ssp126",1806,"gmst",-0.0317871116594741,"degC",3.1.1
"ssp126",1807,"gmst",-0.0280015756099511,"degC",3.1.1
"ssp126",1808,"gmst",-0.0254251314507627,"degC",3.1.1
"ssp126",1809,"gmst",-0.328249352965338,"degC",3.1.1
"ssp126",1810,"gmst",-0.491537822405054,"degC",3.1.1
"ssp126",1811,"gmst",-0.459703287824151,"degC",3.1.1
"ssp126",1812,"gmst",-0.375884441231175,"degC",3.1.1
"ssp126",1813,"gmst",-0.299521759507001,"degC",3.1.1
"ssp126",1814,"gmst",-0.241383993470176,"degC",3.1.1
"ssp126",1815,"gmst",-0.500088065048443,"degC",3.1.1
