"scenario","co2","max","mean","min","obs"
"ssp370",3505.55203222956,2.10423368357949,1.75696499464044,1.47270189999844,NA
"ssp370",3564.49061093674,2.14262130334317,1.79072298350274,1.49816999884076,NA
"ssp370",3623.86979852337,2.1903220142124,1.82281948044665,1.52325655594535,NA
"ssp370",3683.68959498944,2.23223240813089,1.85187501012975,1.54711403207802,NA
"ssp370",3743.95000033497,2.27540849818093,1.88321181695987,1.57108759224045,NA
"ssp370",3804.65101455995,2.31889958997006,1.91604351227263,1.59512604734309,NA
"ssp370",3865.79263766438,2.3621322570703,1.94960770497108,1.61993783810265,NA
"ssp370",3927.37486964825,2.40501104728396,1.98198417065843,1.64483204439468,NA
"ssp370",3989.39771051158,2.44636710460861,2.01285718164127,1.66851102755595,NA
"ssp370",4051.86116025436,2.48892536338596,2.041732933282,1.69346211011707,NA
"ssp370",4114.76521887659,2.53366210715147,2.07630288021003,1.71688196695854,NA
"ssp585",2240.98577055514,1.17437716234499,1.07,0.980797236597051,NA
"ssp585",2281.05042130614,1.21096242620635,1.09674218128339,1.00044693530093,NA
"ssp585",2322.02699651052,1.24893572144951,1.12605118785927,1.02084536326327,NA
"ssp585",2363.91549616828,1.28947102835872,1.15518757178099,1.0391844862299,NA
"ssp585",2406.71592027942,1.33376969735916,1.18377023020687,1.05909116876961,NA
"ssp585",2450.42826884394,1.37497197011518,1.21363933690557,1.08047907572006,NA
"ssp585",2495.29904087458,1.41669415771431,1.24338251844927,1.10288479816433,NA
"ssp585",2541.32823637132,1.4612505011303,1.27589437277754,1.12496675288134,NA
"ssp585",2588.51585533419,1.49889647127684,1.30671236032576,1.14634025535616,NA
"ssp585",2636.86189776316,1.54140645941315,1.33671572815488,1.16517039333434,NA
"ssp585",2686.36636365825,1.58614889445672,1.3695509178175,1.18405882371876,NA
"ssp585",2737.02925301946,1.62791238070015,1.40179019251523,1.2069189971745,NA
"ssp585",2788.85056584677,1.6714289934177,1.43512490056797,1.23103296068042,NA
"ssp585",2841.8303021402,1.71639011758214,1.46896170779625,1.25406845255757,NA
"ssp585",2895.96846189975,1.75799784416669,1.50354814056525,1.27821733632585,NA
"ssp585",2951.26504512541,1.80137009523788,1.53684104309409,1.3007677115597,NA
"ssp585",3007.90953984894,1.84676251692891,1.57035152422975,1.32469491144507,NA
"ssp585",3065.90194607035,1.89219745423912,1.6041747241918,1.35053820207449,NA
"ssp585",3125.24226378963,1.9386406657988,1.63778673172398,1.37065841474875,NA
"ssp585",3185.93049300679,1.98465975276871,1.67263251593663,1.39481911935656,NA
"ssp585",3247.96663372183,2.03143247988012,1.70754715619732,1.41871558968487,NA
"ssp585",3311.35068593474,2.07786136408193,1.7429279573629,1.44328335765347,NA
"ssp585",3376.08264964553,2.12270322528942,1.77769758676863,1.46898034857904,NA
"ssp585",3442.16252485419,2.17092975248662,1.81369749890073,1.49606910106849,NA
"ssp585",3509.59031156073,2.22028141474206,1.85224677146092,1.52350482074265,NA
"ssp585",3578.36600976515,2.27240691198443,1.89285351198798,1.55157664939174,NA
"ssp585",3648.59396014333,2.32576901861784,1.93336265280548,1.58067277966755,NA
"ssp585",3720.27416269529,2.37690637311436,1.97122355335376,1.60845344939792,NA
"ssp585",3793.40661742102,2.43092218825535,2.01192122990518,1.63769697899592,NA
"ssp585",3867.99132432052,2.48734528383537,2.05413343386743,1.66789924274663,NA
"ssp585",3944.0282833938,2.54209226164554,2.09542973776691,1.69861401465796,NA
"ssp585",4021.51749464085,2.59793932565067,2.13742950568636,1.72816848058214,NA
"ssp585",4100.45895806166,2.65464533447817,2.17925673706683,1.75810584652963,NA
"ssp585",4180.85267365625,2.71058767467205,2.22064998272895,1.79291084118184,NA
"ssp585",4262.69864142462,2.77228184339126,2.26397633426314,1.82570627968577,NA
"ssp585",4345.99686136675,2.83006786311097,2.30834680952901,1.85963789120158,NA
