"model","scenario","year","variable","value"
"CMCC-CM2-SR5","ssp370",1920,"land_tas",0.259196470588222
"CMCC-CM2-SR5","ssp370",1920,"sst",0.139765460784315
"CMCC-CM2-SR5","ssp370",1921,"global_tas",0.370841263581269
"CMCC-CM2-SR5","ssp370",1921,"land_tas",0.448006470588211
"CMCC-CM2-SR5","ssp370",1921,"sst",0.249575127450982
"CMCC-CM2-SR5","ssp370",1922,"global_tas",0.364202343001352
"CMCC-CM2-SR5","ssp370",1922,"land_tas",0.59992647058823
"CMCC-CM2-SR5","ssp370",1922,"sst",0.177700294117649
"CMCC-CM2-SR5","ssp370",1923,"global_tas",0.134303635956599
"CMCC-CM2-SR5","ssp370",1923,"land_tas",0.153786470588216
"CMCC-CM2-SR5","ssp370",1923,"sst",0.0574167107843134
"CMCC-CM2-SR5","ssp370",1924,"global_tas",0.00689650796994101
"CMCC-CM2-SR5","ssp370",1924,"land_tas",0.105846470588233
"CMCC-CM2-SR5","ssp370",1924,"sst",0.000813127450979029
"CMCC-CM2-SR5","ssp370",1925,"global_tas",0.0709884851161178
"CMCC-CM2-SR5","ssp370",1925,"land_tas",0.0854264705882315
"CMCC-CM2-SR5","ssp370",1925,"sst",0.0597883774509785
"CMCC-CM2-SR5","ssp370",1926,"global_tas",0.107977761019356
"CMCC-CM2-SR5","ssp370",1926,"land_tas",0.118226470588183
"CMCC-CM2-SR5","ssp370",1926,"sst",0.118785877450979
"CMCC-CM2-SR5","ssp370",1927,"global_tas",0.215343500448171
"CMCC-CM2-SR5","ssp370",1927,"land_tas",0.392406470588185
"CMCC-CM2-SR5","ssp370",1927,"sst",0.131171877450982
"CMCC-CM2-SR5","ssp370",1928,"global_tas",0.274400625618057
"CMCC-CM2-SR5","ssp370",1928,"land_tas",0.415386470588203
"CMCC-CM2-SR5","ssp370",1928,"sst",0.191284710784313
"CMCC-CM2-SR5","ssp370",1929,"global_tas",0.302202945354452
"CMCC-CM2-SR5","ssp370",1929,"land_tas",0.421766470588238
"CMCC-CM2-SR5","ssp370",1929,"sst",0.195363544117648
"CMCC-CM2-SR5","ssp370",1930,"global_tas",0.23158720214991
"CMCC-CM2-SR5","ssp370",1930,"land_tas",0.432866470588237
"CMCC-CM2-SR5","ssp370",1930,"sst",0.0950107107843155
"CMCC-CM2-SR5","ssp370",1931,"global_tas",0.0835488558777797
"CMCC-CM2-SR5","ssp370",1931,"land_tas",0.10248647058819
"CMCC-CM2-SR5","ssp370",1931,"sst",0.00798437745098105
"CMCC-CM2-SR5","ssp370",1932,"global_tas",0.111696004240116
"CMCC-CM2-SR5","ssp370",1932,"land_tas",0.1988664705882
"CMCC-CM2-SR5","ssp370",1932,"sst",0.0764189607843132
"CMCC-CM2-SR5","ssp370",1933,"global_tas",0.0788418213419959
"CMCC-CM2-SR5","ssp370",1933,"land_tas",0.197426470588198
"CMCC-CM2-SR5","ssp370",1933,"sst",0.0738238774509806
"CMCC-CM2-SR5","ssp370",1934,"global_tas",0.115778393512528
"CMCC-CM2-SR5","ssp370",1934,"land_tas",0.192696470588203
"CMCC-CM2-SR5","ssp370",1934,"sst",0.114124044117649
"CMCC-CM2-SR5","ssp370",1935,"global_tas",0.210344386093311
"CMCC-CM2-SR5","ssp370",1935,"land_tas",0.309426470588221
"CMCC-CM2-SR5","ssp370",1935,"sst",0.15345912745098
"CMCC-CM2-SR5","ssp370",1936,"global_tas",0.262720137109795
"CMCC-CM2-SR5","ssp370",1936,"land_tas",0.406076470588232
"CMCC-CM2-SR5","ssp370",1936,"sst",0.160837377450982
"CMCC-CM2-SR5","ssp370",1937,"global_tas",0.208135600318428
"CMCC-CM2-SR5","ssp370",1937,"land_tas",0.421706470588219
"CMCC-CM2-SR5","ssp370",1937,"sst",0.078875377450981
"CMCC-CM2-SR5","ssp370",1938,"global_tas",0.0201294987632537
"CMCC-CM2-SR5","ssp370",1938,"land_tas",0.124126470588237
"CMCC-CM2-SR5","ssp370",1938,"sst",-0.015076455882354
"CMCC-CM2-SR5","ssp370",1939,"global_tas",0.0541689149461604
"CMCC-CM2-SR5","ssp370",1939,"land_tas",0.164956470588209
"CMCC-CM2-SR5","ssp370",1939,"sst",-0.046234705882355
"CMCC-CM2-SR5","ssp370",1940,"global_tas",-0.0172211109459113
"CMCC-CM2-SR5","ssp370",1940,"land_tas",-0.048543529411802
"CMCC-CM2-SR5","ssp370",1940,"sst",-0.00775820588235296
"CMCC-CM2-SR5","ssp370",1941,"global_tas",0.186115263783449
"CMCC-CM2-SR5","ssp370",1941,"land_tas",0.278086470588221
"CMCC-CM2-SR5","ssp370",1941,"sst",0.120488960784315
"CMCC-CM2-SR5","ssp370",1942,"global_tas",0.0816192463456673
"CMCC-CM2-SR5","ssp370",1942,"land_tas",0.195806470588195
"CMCC-CM2-SR5","ssp370",1942,"sst",-0.00905853921568597
"CMCC-CM2-SR5","ssp370",1943,"global_tas",-0.0583784348814333
"CMCC-CM2-SR5","ssp370",1943,"land_tas",-0.188173529411813
"CMCC-CM2-SR5","ssp370",1943,"sst",-0.00892212254901997
"CMCC-CM2-SR5","ssp370",1944,"global_tas",0.0922616836518273
"CMCC-CM2-SR5","ssp370",1944,"land_tas",0.0313264705882261
"CMCC-CM2-SR5","ssp370",1944,"sst",0.0808432941176459
"CMCC-CM2-SR5","ssp370",1945,"global_tas",0.238429595298498
"CMCC-CM2-SR5","ssp370",1945,"land_tas",0.388496470588223
"CMCC-CM2-SR5","ssp370",1945,"sst",0.0832165441176474
"CMCC-CM2-SR5","ssp370",1946,"global_tas",0.122882605330119
"CMCC-CM2-SR5","ssp370",1946,"land_tas",0.237346470588193
"CMCC-CM2-SR5","ssp370",1946,"sst",0.020485544117648
"CMCC-CM2-SR5","ssp370",1947,"global_tas",0.233970686504676
"CMCC-CM2-SR5","ssp370",1947,"land_tas",0.279186470588229
"CMCC-CM2-SR5","ssp370",1947,"sst",0.13664362745098
"CMCC-CM2-SR5","ssp370",1948,"global_tas",0.51103787762878
"CMCC-CM2-SR5","ssp370",1948,"land_tas",0.755346470588222
"CMCC-CM2-SR5","ssp370",1948,"sst",0.291610877450982
"CMCC-CM2-SR5","ssp370",1949,"global_tas",0.279261997859408
"CMCC-CM2-SR5","ssp370",1949,"land_tas",0.306326470588203
"CMCC-CM2-SR5","ssp370",1949,"sst",0.188903127450981
"CMCC-CM2-SR5","ssp370",1950,"global_tas",0.196916810803828
"CMCC-CM2-SR5","ssp370",1950,"land_tas",0.263556470588185
"CMCC-CM2-SR5","ssp370",1950,"sst",0.158035294117646
"CMCC-CM2-SR5","ssp370",1951,"global_tas",0.369003286192594
"CMCC-CM2-SR5","ssp370",1951,"land_tas",0.425426470588206
"CMCC-CM2-SR5","ssp370",1951,"sst",0.258979794117647
"CMCC-CM2-SR5","ssp370",1952,"global_tas",0.426349678733402
"CMCC-CM2-SR5","ssp370",1952,"land_tas",0.6752264705882
"CMCC-CM2-SR5","ssp370",1952,"sst",0.270001044117646
"CMCC-CM2-SR5","ssp370",1953,"global_tas",0.379053030183513
"CMCC-CM2-SR5","ssp370",1953,"land_tas",0.497026470588196
"CMCC-CM2-SR5","ssp370",1953,"sst",0.228493044117649
"CMCC-CM2-SR5","ssp370",1954,"global_tas",0.12585311317747
"CMCC-CM2-SR5","ssp370",1954,"land_tas",0.0491464705881981
"CMCC-CM2-SR5","ssp370",1954,"sst",0.0894559607843138
"CMCC-CM2-SR5","ssp370",1955,"global_tas",0.345606732700162
"CMCC-CM2-SR5","ssp370",1955,"land_tas",0.283796470588186
"CMCC-CM2-SR5","ssp370",1955,"sst",0.226613294117648
"CMCC-CM2-SR5","ssp370",1956,"global_tas",0.517466296830548
"CMCC-CM2-SR5","ssp370",1956,"land_tas",0.812786470588208
"CMCC-CM2-SR5","ssp370",1956,"sst",0.253780044117648
"CMCC-CM2-SR5","ssp370",1957,"global_tas",0.354442991107021
"CMCC-CM2-SR5","ssp370",1957,"land_tas",0.478006470588184
"CMCC-CM2-SR5","ssp370",1957,"sst",0.161105460784313
"CMCC-CM2-SR5","ssp370",1958,"global_tas",0.159174180546813
"CMCC-CM2-SR5","ssp370",1958,"land_tas",0.23160647058819
"CMCC-CM2-SR5","ssp370",1958,"sst",0.025392294117648
"CMCC-CM2-SR5","ssp370",1959,"global_tas",0.219771209053704
"CMCC-CM2-SR5","ssp370",1959,"land_tas",0.367286470588226
"CMCC-CM2-SR5","ssp370",1959,"sst",0.0690450441176476
"CMCC-CM2-SR5","ssp370",1960,"global_tas",0.113466169581045
"CMCC-CM2-SR5","ssp370",1960,"land_tas",0.160256470588195
"CMCC-CM2-SR5","ssp370",1960,"sst",0.0658606274509811
"CMCC-CM2-SR5","ssp370",1961,"global_tas",0.163313069148046
"CMCC-CM2-SR5","ssp370",1961,"land_tas",0.206556470588225
"CMCC-CM2-SR5","ssp370",1961,"sst",0.100593294117648
"CMCC-CM2-SR5","ssp370",1962,"global_tas",0.297575970989385
"CMCC-CM2-SR5","ssp370",1962,"land_tas",0.377206470588192
"CMCC-CM2-SR5","ssp370",1962,"sst",0.19308712745098
"CMCC-CM2-SR5","ssp370",1963,"global_tas",0.370773701470284
"CMCC-CM2-SR5","ssp370",1963,"land_tas",0.462526470588216
"CMCC-CM2-SR5","ssp370",1963,"sst",0.213685460784312
"CMCC-CM2-SR5","ssp370",1964,"global_tas",0.378538449253369
"CMCC-CM2-SR5","ssp370",1964,"land_tas",0.420906470588193
"CMCC-CM2-SR5","ssp370",1964,"sst",0.277076210784312
"CMCC-CM2-SR5","ssp370",1965,"global_tas",0.490910578609316
"CMCC-CM2-SR5","ssp370",1965,"land_tas",0.76697647058819
"CMCC-CM2-SR5","ssp370",1965,"sst",0.280800794117646
"CMCC-CM2-SR5","ssp370",1966,"global_tas",0.31089105797065
"CMCC-CM2-SR5","ssp370",1966,"land_tas",0.531286470588213
"CMCC-CM2-SR5","ssp370",1966,"sst",0.0681633774509794
"CMCC-CM2-SR5","ssp370",1967,"global_tas",0.0841944589999457
"CMCC-CM2-SR5","ssp370",1967,"land_tas",-0.0237935294117619
"CMCC-CM2-SR5","ssp370",1967,"sst",0.0463718774509803
"CMCC-CM2-SR5","ssp370",1968,"global_tas",0.317184663890146
"CMCC-CM2-SR5","ssp370",1968,"land_tas",0.370976470588232
"CMCC-CM2-SR5","ssp370",1968,"sst",0.171729710784313
"CMCC-CM2-SR5","ssp370",1969,"global_tas",0.394665148066736
"CMCC-CM2-SR5","ssp370",1969,"land_tas",0.486586470588236
"CMCC-CM2-SR5","ssp370",1969,"sst",0.224903044117646
"CMCC-CM2-SR5","ssp370",1970,"global_tas",0.482048880772652
"CMCC-CM2-SR5","ssp370",1970,"land_tas",0.590826470588183
"CMCC-CM2-SR5","ssp370",1970,"sst",0.324357294117647
"CMCC-CM2-SR5","ssp370",1971,"global_tas",0.622597314559584
"CMCC-CM2-SR5","ssp370",1971,"land_tas",0.889746470588193
"CMCC-CM2-SR5","ssp370",1971,"sst",0.442229877450981
"CMCC-CM2-SR5","ssp370",1972,"global_tas",0.46233475623086
"CMCC-CM2-SR5","ssp370",1972,"land_tas",0.575826470588197
"CMCC-CM2-SR5","ssp370",1972,"sst",0.295667377450979
"CMCC-CM2-SR5","ssp370",1973,"global_tas",0.315923229891155
"CMCC-CM2-SR5","ssp370",1973,"land_tas",0.360606470588209
"CMCC-CM2-SR5","ssp370",1973,"sst",0.191530044117649
"CMCC-CM2-SR5","ssp370",1974,"global_tas",0.196245031266017
"CMCC-CM2-SR5","ssp370",1974,"land_tas",0.124946470588213
"CMCC-CM2-SR5","ssp370",1974,"sst",0.135818544117648
"CMCC-CM2-SR5","ssp370",1975,"global_tas",0.229572427003234
"CMCC-CM2-SR5","ssp370",1975,"land_tas",0.120126470588218
"CMCC-CM2-SR5","ssp370",1975,"sst",0.159319544117647
"CMCC-CM2-SR5","ssp370",1976,"global_tas",0.412147841869512
"CMCC-CM2-SR5","ssp370",1976,"land_tas",0.401686470588231
"CMCC-CM2-SR5","ssp370",1976,"sst",0.284602877450979
"CMCC-CM2-SR5","ssp370",1977,"global_tas",0.54871347651715
"CMCC-CM2-SR5","ssp370",1977,"land_tas",0.6951064705882
"CMCC-CM2-SR5","ssp370",1977,"sst",0.275964960784315
"CMCC-CM2-SR5","ssp370",1978,"global_tas",0.528710650745097
"CMCC-CM2-SR5","ssp370",1978,"land_tas",0.608496470588193
"CMCC-CM2-SR5","ssp370",1978,"sst",0.346986460784312
"CMCC-CM2-SR5","ssp370",1979,"global_tas",0.676910123915093
"CMCC-CM2-SR5","ssp370",1979,"land_tas",0.695926470588233
"CMCC-CM2-SR5","ssp370",1979,"sst",0.502488460784314
"CMCC-CM2-SR5","ssp370",1980,"global_tas",0.726342392673246
"CMCC-CM2-SR5","ssp370",1980,"land_tas",0.985086470588215
"CMCC-CM2-SR5","ssp370",1980,"sst",0.475734460784313
"CMCC-CM2-SR5","ssp370",1981,"global_tas",0.742286944654836
"CMCC-CM2-SR5","ssp370",1981,"land_tas",0.929786470588226
"CMCC-CM2-SR5","ssp370",1981,"sst",0.507281544117646
"CMCC-CM2-SR5","ssp370",1982,"global_tas",0.658993558809243
"CMCC-CM2-SR5","ssp370",1982,"land_tas",0.811226470588224
"CMCC-CM2-SR5","ssp370",1982,"sst",0.479740210784314
"CMCC-CM2-SR5","ssp370",1983,"global_tas",0.686990942629052
"CMCC-CM2-SR5","ssp370",1983,"land_tas",0.858286470588212
"CMCC-CM2-SR5","ssp370",1983,"sst",0.534888544117646
"CMCC-CM2-SR5","ssp370",1984,"global_tas",0.659851259163474
"CMCC-CM2-SR5","ssp370",1984,"land_tas",0.82279647058823
"CMCC-CM2-SR5","ssp370",1984,"sst",0.471316960784314
"CMCC-CM2-SR5","ssp370",1985,"global_tas",0.588989566345333
"CMCC-CM2-SR5","ssp370",1985,"land_tas",0.706976470588188
"CMCC-CM2-SR5","ssp370",1985,"sst",0.377320627450981
"CMCC-CM2-SR5","ssp370",1986,"global_tas",0.544055084406352
"CMCC-CM2-SR5","ssp370",1986,"land_tas",0.593886470588188
"CMCC-CM2-SR5","ssp370",1986,"sst",0.331516044117646
"CMCC-CM2-SR5","ssp370",1987,"global_tas",0.754959407299452
"CMCC-CM2-SR5","ssp370",1987,"land_tas",0.896676470588204
"CMCC-CM2-SR5","ssp370",1987,"sst",0.475481210784313
"CMCC-CM2-SR5","ssp370",1988,"global_tas",0.798817833751514
"CMCC-CM2-SR5","ssp370",1988,"land_tas",1.1244564705882
"CMCC-CM2-SR5","ssp370",1988,"sst",0.474765877450981
"CMCC-CM2-SR5","ssp370",1989,"global_tas",0.776812494362616
"CMCC-CM2-SR5","ssp370",1989,"land_tas",0.916526470588224
"CMCC-CM2-SR5","ssp370",1989,"sst",0.48295887745098
"CMCC-CM2-SR5","ssp370",1990,"global_tas",0.780146064449809
"CMCC-CM2-SR5","ssp370",1990,"land_tas",0.961006470588188
"CMCC-CM2-SR5","ssp370",1990,"sst",0.556706794117649
"CMCC-CM2-SR5","ssp370",1991,"global_tas",0.978541641090203
"CMCC-CM2-SR5","ssp370",1991,"land_tas",1.29187647058819
"CMCC-CM2-SR5","ssp370",1991,"sst",0.59264187745098
"CMCC-CM2-SR5","ssp370",1992,"global_tas",0.519254217630532
"CMCC-CM2-SR5","ssp370",1992,"land_tas",0.573706470588206
"CMCC-CM2-SR5","ssp370",1992,"sst",0.326173794117647
"CMCC-CM2-SR5","ssp370",1993,"global_tas",0.414961361168025
"CMCC-CM2-SR5","ssp370",1993,"land_tas",0.406826470588214
"CMCC-CM2-SR5","ssp370",1993,"sst",0.258213127450979
"CMCC-CM2-SR5","ssp370",1994,"global_tas",0.418058249703563
"CMCC-CM2-SR5","ssp370",1994,"land_tas",0.359926470588221
"CMCC-CM2-SR5","ssp370",1994,"sst",0.218721877450982
"CMCC-CM2-SR5","ssp370",1995,"global_tas",0.539818597455223
"CMCC-CM2-SR5","ssp370",1995,"land_tas",0.605386470588201
"CMCC-CM2-SR5","ssp370",1995,"sst",0.298087460784313
"CMCC-CM2-SR5","ssp370",1996,"global_tas",0.564597758905848
"CMCC-CM2-SR5","ssp370",1996,"land_tas",0.568126470588197
"CMCC-CM2-SR5","ssp370",1996,"sst",0.392340710784314
"CMCC-CM2-SR5","ssp370",1997,"global_tas",0.749076581361464
"CMCC-CM2-SR5","ssp370",1997,"land_tas",0.78622647058819
"CMCC-CM2-SR5","ssp370",1997,"sst",0.496154044117646
"CMCC-CM2-SR5","ssp370",1998,"global_tas",0.731769383158735
"CMCC-CM2-SR5","ssp370",1998,"land_tas",0.820806470588195
"CMCC-CM2-SR5","ssp370",1998,"sst",0.461658294117648
"CMCC-CM2-SR5","ssp370",1999,"global_tas",0.797236262144565
"CMCC-CM2-SR5","ssp370",1999,"land_tas",0.855386470588201
"CMCC-CM2-SR5","ssp370",1999,"sst",0.530718294117648
"CMCC-CM2-SR5","ssp370",2000,"global_tas",0.793402351859186
"CMCC-CM2-SR5","ssp370",2000,"land_tas",0.821226470588215
"CMCC-CM2-SR5","ssp370",2000,"sst",0.53380062745098
"CMCC-CM2-SR5","ssp370",2001,"global_tas",1.03682897520406
"CMCC-CM2-SR5","ssp370",2001,"land_tas",1.29795647058819
"CMCC-CM2-SR5","ssp370",2001,"sst",0.697226627450981
"CMCC-CM2-SR5","ssp370",2002,"global_tas",1.29331428097464
"CMCC-CM2-SR5","ssp370",2002,"land_tas",1.76590647058822
"CMCC-CM2-SR5","ssp370",2002,"sst",0.823120960784312
"CMCC-CM2-SR5","ssp370",2003,"global_tas",1.2389006560162
"CMCC-CM2-SR5","ssp370",2003,"land_tas",1.64807647058819
"CMCC-CM2-SR5","ssp370",2003,"sst",0.801401960784311
"CMCC-CM2-SR5","ssp370",2004,"global_tas",1.07916688559982
"CMCC-CM2-SR5","ssp370",2004,"land_tas",1.27985647058819
"CMCC-CM2-SR5","ssp370",2004,"sst",0.708763710784315
"CMCC-CM2-SR5","ssp370",2005,"global_tas",1.10546292495326
"CMCC-CM2-SR5","ssp370",2005,"land_tas",1.31552647058822
"CMCC-CM2-SR5","ssp370",2005,"sst",0.718994294117646
"CMCC-CM2-SR5","ssp370",2006,"global_tas",1.22302824046176
"CMCC-CM2-SR5","ssp370",2006,"land_tas",1.36597647058824
"CMCC-CM2-SR5","ssp370",2006,"sst",0.860722044117648
"CMCC-CM2-SR5","ssp370",2007,"global_tas",1.38121937347887
"CMCC-CM2-SR5","ssp370",2007,"land_tas",1.59394647058821
"CMCC-CM2-SR5","ssp370",2007,"sst",0.936946877450979
"CMCC-CM2-SR5","ssp370",2008,"global_tas",1.45258889821025
"CMCC-CM2-SR5","ssp370",2008,"land_tas",1.79569647058821
"CMCC-CM2-SR5","ssp370",2008,"sst",0.978279294117648
"CMCC-CM2-SR5","ssp370",2009,"global_tas",1.39095337746073
"CMCC-CM2-SR5","ssp370",2009,"land_tas",1.77024647058823
"CMCC-CM2-SR5","ssp370",2009,"sst",0.839734210784315
"CMCC-CM2-SR5","ssp370",2010,"global_tas",1.2430379234541
"CMCC-CM2-SR5","ssp370",2010,"land_tas",1.5569564705882
"CMCC-CM2-SR5","ssp370",2010,"sst",0.800429877450981
"CMCC-CM2-SR5","ssp370",2011,"global_tas",1.3376202537687
"CMCC-CM2-SR5","ssp370",2011,"land_tas",1.7047864705882
"CMCC-CM2-SR5","ssp370",2011,"sst",0.884536960784314
"CMCC-CM2-SR5","ssp370",2012,"global_tas",1.46737148996618
"CMCC-CM2-SR5","ssp370",2012,"land_tas",1.80172647058822
"CMCC-CM2-SR5","ssp370",2012,"sst",0.977760710784313
"CMCC-CM2-SR5","ssp370",2013,"global_tas",1.41780461725597
"CMCC-CM2-SR5","ssp370",2013,"land_tas",1.71869647058821
"CMCC-CM2-SR5","ssp370",2013,"sst",0.925513294117647
"CMCC-CM2-SR5","ssp370",2014,"global_tas",1.34242993760427
"CMCC-CM2-SR5","ssp370",2014,"land_tas",1.50482647058823
"CMCC-CM2-SR5","ssp370",2014,"sst",0.910231960784312
"CMCC-CM2-SR5","ssp370",2015,"global_tas",1.40762993610457
"CMCC-CM2-SR5","ssp370",2015,"land_tas",1.52642647058821
"CMCC-CM2-SR5","ssp370",2015,"sst",0.996514971390375
"CMCC-CM2-SR5","ssp370",2016,"global_tas",1.41826963425655
"CMCC-CM2-SR5","ssp370",2016,"land_tas",1.74179647058821
"CMCC-CM2-SR5","ssp370",2016,"sst",0.941052171390375
"CMCC-CM2-SR5","ssp370",2017,"global_tas",1.28876892171655
"CMCC-CM2-SR5","ssp370",2017,"land_tas",1.56392647058823
"CMCC-CM2-SR5","ssp370",2017,"sst",0.826497871390375
"CMCC-CM2-SR5","ssp370",2018,"global_tas",1.19240700779642
"CMCC-CM2-SR5","ssp370",2018,"land_tas",1.24782647058822
"CMCC-CM2-SR5","ssp370",2018,"sst",0.831299371390375
"CMCC-CM2-SR5","ssp370",2019,"global_tas",1.26991280986761
"CMCC-CM2-SR5","ssp370",2019,"land_tas",1.2758864705882
"CMCC-CM2-SR5","ssp370",2019,"sst",0.933418571390375
"CMCC-CM2-SR5","ssp370",2020,"global_tas",1.53358939710222
"CMCC-CM2-SR5","ssp370",2020,"land_tas",1.87512647058821
"CMCC-CM2-SR5","ssp370",2020,"sst",1.04674927139037
"CMCC-CM2-SR5","ssp370",2021,"global_tas",1.64288428181021
"CMCC-CM2-SR5","ssp370",2021,"land_tas",2.15668647058823
"CMCC-CM2-SR5","ssp370",2021,"sst",1.10624267139038
"CMCC-CM2-SR5","ssp370",2022,"global_tas",1.5596072189399
"CMCC-CM2-SR5","ssp370",2022,"land_tas",1.89618647058819
"CMCC-CM2-SR5","ssp370",2022,"sst",1.01550757139037
"CMCC-CM2-SR5","ssp370",2023,"global_tas",1.25475893390728
"CMCC-CM2-SR5","ssp370",2023,"land_tas",1.32514647058821
"CMCC-CM2-SR5","ssp370",2023,"sst",0.870869371390375
"CMCC-CM2-SR5","ssp370",2024,"global_tas",1.2734727338285
"CMCC-CM2-SR5","ssp370",2024,"land_tas",1.36066647058823
"CMCC-CM2-SR5","ssp370",2024,"sst",0.885995471390375
"CMCC-CM2-SR5","ssp370",2025,"global_tas",1.45462884736799
"CMCC-CM2-SR5","ssp370",2025,"land_tas",1.62062647058821
"CMCC-CM2-SR5","ssp370",2025,"sst",1.01555577139038
"CMCC-CM2-SR5","ssp370",2026,"global_tas",1.74387637289362
"CMCC-CM2-SR5","ssp370",2026,"land_tas",2.16872647058818
"CMCC-CM2-SR5","ssp370",2026,"sst",1.20406327139038
"CMCC-CM2-SR5","ssp370",2027,"global_tas",1.69514552680681
"CMCC-CM2-SR5","ssp370",2027,"land_tas",2.08225647058822
"CMCC-CM2-SR5","ssp370",2027,"sst",1.15924827139037
"CMCC-CM2-SR5","ssp370",2028,"global_tas",1.3134933457672
"CMCC-CM2-SR5","ssp370",2028,"land_tas",1.46582647058818
"CMCC-CM2-SR5","ssp370",2028,"sst",0.900411471390375
"CMCC-CM2-SR5","ssp370",2029,"global_tas",1.32834622468903
"CMCC-CM2-SR5","ssp370",2029,"land_tas",1.42865647058824
"CMCC-CM2-SR5","ssp370",2029,"sst",0.891858671390375
"CMCC-CM2-SR5","ssp370",2030,"global_tas",1.3058469294636
"CMCC-CM2-SR5","ssp370",2030,"land_tas",1.48062647058822
"CMCC-CM2-SR5","ssp370",2030,"sst",0.889268771390375
"CMCC-CM2-SR5","ssp370",2031,"global_tas",1.5209615061396
"CMCC-CM2-SR5","ssp370",2031,"land_tas",1.76044647058819
"CMCC-CM2-SR5","ssp370",2031,"sst",1.10474347139037
"CMCC-CM2-SR5","ssp370",2032,"global_tas",1.80018268093727
"CMCC-CM2-SR5","ssp370",2032,"land_tas",2.19482647058823
"CMCC-CM2-SR5","ssp370",2032,"sst",1.25051827139038
"CMCC-CM2-SR5","ssp370",2033,"global_tas",2.04326013069794
"CMCC-CM2-SR5","ssp370",2033,"land_tas",2.51812647058819
"CMCC-CM2-SR5","ssp370",2033,"sst",1.39917227139038
"CMCC-CM2-SR5","ssp370",2034,"global_tas",1.88511668316954
"CMCC-CM2-SR5","ssp370",2034,"land_tas",2.42588647058824
"CMCC-CM2-SR5","ssp370",2034,"sst",1.26308827139037
"CMCC-CM2-SR5","ssp370",2035,"global_tas",1.69423193198082
"CMCC-CM2-SR5","ssp370",2035,"land_tas",2.04084647058824
"CMCC-CM2-SR5","ssp370",2035,"sst",1.13166467139038
"CMCC-CM2-SR5","ssp370",2036,"global_tas",1.77390437371446
"CMCC-CM2-SR5","ssp370",2036,"land_tas",1.96506647058823
"CMCC-CM2-SR5","ssp370",2036,"sst",1.23501127139038
"CMCC-CM2-SR5","ssp370",2037,"global_tas",1.9730865602549
"CMCC-CM2-SR5","ssp370",2037,"land_tas",2.29082647058823
"CMCC-CM2-SR5","ssp370",2037,"sst",1.40589127139038
"CMCC-CM2-SR5","ssp370",2038,"global_tas",2.1457583480186
"CMCC-CM2-SR5","ssp370",2038,"land_tas",2.56256647058819
"CMCC-CM2-SR5","ssp370",2038,"sst",1.50142827139037
"CMCC-CM2-SR5","ssp370",2039,"global_tas",2.15465881742466
"CMCC-CM2-SR5","ssp370",2039,"land_tas",2.68286647058824
"CMCC-CM2-SR5","ssp370",2039,"sst",1.48007027139038
"CMCC-CM2-SR5","ssp370",2040,"global_tas",1.87271612702671
"CMCC-CM2-SR5","ssp370",2040,"land_tas",2.07832647058819
"CMCC-CM2-SR5","ssp370",2040,"sst",1.25397527139038
"CMCC-CM2-SR5","ssp370",2041,"global_tas",1.90598533782577
"CMCC-CM2-SR5","ssp370",2041,"land_tas",2.27392647058821
"CMCC-CM2-SR5","ssp370",2041,"sst",1.28140627139038
"CMCC-CM2-SR5","ssp370",2042,"global_tas",2.09160402131806
"CMCC-CM2-SR5","ssp370",2042,"land_tas",2.43500647058823
"CMCC-CM2-SR5","ssp370",2042,"sst",1.49067927139038
"CMCC-CM2-SR5","ssp370",2043,"global_tas",2.39301758056308
"CMCC-CM2-SR5","ssp370",2043,"land_tas",3.03656647058818
"CMCC-CM2-SR5","ssp370",2043,"sst",1.66139227139037
"CMCC-CM2-SR5","ssp370",2044,"global_tas",2.51576083182442
"CMCC-CM2-SR5","ssp370",2044,"land_tas",3.37146647058819
"CMCC-CM2-SR5","ssp370",2044,"sst",1.68340527139038
"CMCC-CM2-SR5","ssp370",2045,"global_tas",2.20799156468877
"CMCC-CM2-SR5","ssp370",2045,"land_tas",2.76982647058821
"CMCC-CM2-SR5","ssp370",2045,"sst",1.45560627139038
"CMCC-CM2-SR5","ssp370",2046,"global_tas",2.15921561665004
"CMCC-CM2-SR5","ssp370",2046,"land_tas",2.52852647058819
"CMCC-CM2-SR5","ssp370",2046,"sst",1.45487827139037
"CMCC-CM2-SR5","ssp370",2047,"global_tas",2.2465296829555
"CMCC-CM2-SR5","ssp370",2047,"land_tas",2.66022647058821
"CMCC-CM2-SR5","ssp370",2047,"sst",1.55007927139037
"CMCC-CM2-SR5","ssp370",2048,"global_tas",2.56137363219284
"CMCC-CM2-SR5","ssp370",2048,"land_tas",3.15674647058819
"CMCC-CM2-SR5","ssp370",2048,"sst",1.78909327139037
"CMCC-CM2-SR5","ssp370",2049,"global_tas",2.64653504253744
"CMCC-CM2-SR5","ssp370",2049,"land_tas",3.2329764705882
"CMCC-CM2-SR5","ssp370",2049,"sst",1.85157227139038
"CMCC-CM2-SR5","ssp370",2050,"global_tas",2.55702823096033
"CMCC-CM2-SR5","ssp370",2050,"land_tas",3.08319647058823
"CMCC-CM2-SR5","ssp370",2050,"sst",1.77104727139037
"CMCC-CM2-SR5","ssp370",2051,"global_tas",2.59846939866111
"CMCC-CM2-SR5","ssp370",2051,"land_tas",3.04442647058823
